"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"XRFL7TM8","journalArticle","2021","Al-Safwan, Ali; Song, Chao; bin Waheed, Umair","Is it time to swish? Comparing activation functions in solving the Helmholtz equation using physics-informed neural networks","arXiv (Cornell University)","","","10.48550/arxiv.2110.07721","https://doi.org/10.48550/arxiv.2110.07721","Solving the wave equation numerically constitutes the majority of the computational cost for applications like seismic imaging and full waveform inversion. An alternative approach is to solve the frequency domain Helmholtz equation, since it offers a reduction in dimensionality as it can be solved per frequency. However, computational challenges with the classical Helmholtz solvers such as the need to invert a large stiffness matrix can make these approaches computationally infeasible for large 3D models or for modeling high frequencies. Moreover, these methods do not have a mechanism to transfer information gained from solving one problem to the next. This becomes a bottleneck for applications like full waveform inversion where repeated modeling is necessary. Therefore, recently a new approach based on the emerging paradigm of physics informed neural networks (PINNs) has been proposed to solve the Helmholtz equation. The method has shown promise in addressing several challenging associated with the conventional algorithms, including flexibility to model additional physics and the use of transfer learning to speed up computations. However, the approach still needs further developments to be fully practicable. Foremost amongst the challenges is the slow convergence speed and reduced accuracy, especially in presence of sharp heterogeneities in the velocity model. Therefore, with an eye on exploring how improved convergence can be obtained for the PINN Helmholtz solvers, we study different activation functions routinely used in the PINN literature, in addition to the swish activation function - a variant of ReLU that has shown improved performance on a number of data science problems. Through a comparative study, we find that swish yields superior performance compared to the other activation functions routinely used in the PINN literature.","2021-01-01","2024-09-04 21:18:43","2024-09-04 22:05:27","","","","","","","","","","","","","","","en","","","","","","","Preprint - 16 - duplicated","","","","Helmholtz equation; Helmholtz free energy; Inverse Problems; Real-Time Seismology; Wave Equation Migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KM9X4XH6","journalArticle","2021","Yang, Fangshu; Ma, Jianwei","Revisit Geophysical Imaging in A New View of Physics-informed Generative Adversarial Learning","arXiv (Cornell University)","","","10.48550/arxiv.2109.11452","https://doi.org/10.48550/arxiv.2109.11452","Seismic full waveform inversion (FWI) is a powerful geophysical imaging technique that produces high-resolution subsurface models by iteratively minimizing the misfit between the simulated and observed seismograms. Unfortunately, conventional FWI with least-squares function suffers from many drawbacks such as the local-minima problem and computation of explicit gradient. It is particularly challenging with the contaminated measurements or poor starting models. Recent works relying on partial differential equations and neural networks show promising performance for two-dimensional FWI. Inspired by the competitive learning of generative adversarial networks, we proposed an unsupervised learning paradigm that integrates wave equation with a discriminate network to accurately estimate the physically consistent models in a distribution sense. Our framework needs no labelled training data nor pretraining of the network, is flexible to achieve multi-parameters inversion with minimal user interaction. The proposed method faithfully recovers the well-known synthetic models that outperforms the classical algorithms. Furthermore, our work paves the way to sidestep the local-minima issue via reducing the sensitivity to initial models and noise.","2021-01-01","2024-09-04 21:18:43","2024-09-04 22:14:16","","","","","","","","","","","","","","","en","","","","","","","Preprint - 22 - duplicated","","","","Full-Waveform Tomography; Geophysical Imaging; Inverse Problems; Maxima and minima; Real-Time Seismology; Seismic Waveform Inversion; Seismogram; Synthetic data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68Y4DQBU","journalArticle","2023","Brandolin, Francesco; Ravasi, Matteo; Alkhalifah, Tariq","PINNslope: Seismic data interpolation and local slope estimation with physics informed neural networks","arXiv (Cornell University)","","","10.48550/arxiv.2305.15990","https://doi.org/10.48550/arxiv.2305.15990","Interpolation of aliased seismic data constitutes a key step in a seismic processing workflow to obtain high quality velocity models and seismic images. Building on the idea of describing seismic wavefields as a superposition of local plane waves, we propose to interpolate seismic data by utilizing a physics informed neural network (PINN). In the proposed framework, two feed-forward neural networks are jointly trained using the local plane wave differential equation as well as the available data as two terms in the objective function: a primary network assisted by positional encoding is tasked with reconstructing the seismic data, whilst an auxiliary, smaller network estimates the associated local slopes. Results on synthetic and field data validate the effectiveness of the proposed method in handling aliased (coarsely sampled) data and data with large gaps. Our method compares favorably against a classic least-squares inversion approach regularized by the local plane-wave equation as well as a PINN-based approach with a single network and pre-computed local slopes. We find that introducing a second network to estimate the local slopes whilst at the same time interpolating the aliased data enhances the overall reconstruction capabilities and convergence behavior of the primary network. Moreover, an additional positional encoding layer embedded as the first layer of the wavefield network confers to the network the ability to converge faster improving the accuracy of the data term.","2023-01-01","2024-09-04 21:18:43","2024-09-04 22:27:09","","","","","","","","","","","","","","","en","","","","","","","Preprint - 20 - duplicated","","","","Ambient Seismic; Interpolation (computer graphics); Microseisms; Seismic Data Processing; Seismic Noise; Seismic Waveform Inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NAGZMN5T","journalArticle","2020","Mancini, A.; Piras, Davide; Hobson, M.; Joachimi, Benjamin","Deep generative models for accelerated Bayesian posterior inference of microseismic events","arXiv (Cornell University)","","","","","","2020-09-14","2024-09-04 21:18:43","2024-09-04 21:40:02","","","","","","","","","","","","","","","en","","","","","","","Preprint - 7","","","","Conditional Generative Models; Generative Adversarial Networks; Generative model; Microseism; Representation Learning; Seismic Data Processing; Seismogram; Unsupervised Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJ9XMFK7","journalArticle","2021","Mancini, A.; Piras, Davide; Ferreira, Ana; Hobson, M.; Joachimi, Benjamin","Accelerating Bayesian microseismic event location with deep learning","","","","10.5194/se-2021-24","https://doi.org/10.5194/se-2021-24","Abstract. We present a series of new open source deep learning algorithms to accelerate Bayesian full waveform point source inversion of microseismic events. Inferring the joint posterior probability distribution of moment tensor components and source location is key for rigorous uncertainty quantification. However, the inference process requires forward modelling of micro-seismic traces for each set of parameters explored by the sampling algorithm, which makes the inference very computationally intensive. In this paper we focus on accelerating this process by training deep learning models to learn the mapping between source location and seismic traces, for a given 3D heterogeneous velocity model, and a fixed isotropic moment tensor for the sources. These trained emulators replace the expensive solution of the elastic wave equation in the inference process. We compare our results with a previous study that used emulators based on Gaussian Processes to invert microseismic events. For fairness of comparison, we train our emulators on the same microseismic traces and using the same geophysical setting. We show that all of our models provide more accurate predictions and ∼100 times faster predictions than the method based on Gaussian Processes, and a O(105) speed-up factor over a pseudo-spectral method for waveform generation. For example, a 2-s long synthetic trace can be generated in ∼10 ms on a common laptop processor, instead of ∼1 hr using a pseudo-spectral method on a high-profile Graphics Processing Units card. We also show that our inference results are in excellent agreement with those obtained from traditional location methods based on travel time estimates. The speed, accuracy and scalability of our open source deep learning models pave the way for extensions of these emulators to generic source mechanisms and application to joint Bayesian inversion of moment tensor components and source location using full waveforms.","2021-03-22","2024-09-04 21:18:43","2024-09-04 21:51:31","","","","","","","","","","","","","","","en","","","","","","","Preprint - 3 - duplicated","","","","Microseism; Real-Time Seismology; Seismic Data Processing; Seismic Phase Picking; Seismic Waveform Inversion; Wave Equation Migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VR4HW5NI","journalArticle","2023","Zou, Caifeng; Azizzadenesheli, Kamyar; Ross, Zachary; Clayton, R.","Deep Neural Helmholtz Operators for 3D Elastic Wave Propagation and Inversion","arXiv (Cornell University)","","","10.48550/arxiv.2311.09608","https://doi.org/10.48550/arxiv.2311.09608","Numerical simulations of seismic wave propagation in heterogeneous 3D media are central to investigating subsurface structures and understanding earthquake processes, yet are computationally expensive for large problems. This is particularly problematic for full waveform inversion, which typically involves numerous runs of the forward process. In machine learning there has been considerable recent work in the area of operator learning, with a new class of models called neural operators allowing for data-driven solutions to partial differential equations. Recent works in seismology have shown that when neural operators are adequately trained, they can significantly shorten the compute time for wave propagation. However, the memory required for the 3D time domain equations may be prohibitive. In this study, we show that these limitations can be overcome by solving the wave equations in the frequency domain, also known as the Helmholtz equations, since the solutions for a set of frequencies can be determined in parallel. The 3D Helmholtz neural operator is 40 times more memory-efficient than an equivalent time-domain version. We employ a U-shaped neural operator for 2D and 3D elastic wave modeling, achieving two orders of magnitude acceleration compared to a baseline spectral element method. The neural operator accurately generalizes to variable velocity structures and can be evaluated on denser input meshes than used in the training simulations. We also show that when solving for wavefields strictly on the surface, the accuracy can be significantly improved via a graph neural operator layer. In leveraging automatic differentiation, the proposed method can serve as an alternative to the adjoint-state approach for 3D full-waveform inversion, reducing the computation time by a factor of 350.","2023-01-01","2024-09-04 21:18:43","2024-09-04 21:40:18","","","","","","","","","","","","","","","en","","","","","","","Preprint - 11","","","","Deep Learning Models; Distributed Acoustic Sensing; Helmholtz equation; Helmholtz free energy; Operator (biology); Real-Time Seismology; Seismic Data Processing; Wave Equation Migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3L8XHYK","journalArticle","2022","Yan, Yang; Gao, Angela; Azizzadenesheli, Kamyar; Clayton, R.; Ross, Zachary","Rapid Seismic Waveform Modeling and Inversion With Neural Operators","arXiv (Cornell University)","","","10.48550/arxiv.2209.11955","https://doi.org/10.48550/arxiv.2209.11955","Seismic waveform modeling is a powerful tool for determining earth structure models and unraveling earthquake rupture processes, but it is usually computationally expensive. We introduce a scheme to vastly accelerate these calculations with a recently developed machine learning paradigm called the neural operator. Once trained, these models can simulate a full wavefield at negligible cost. We use a U-shaped neural operator to learn a general solution operator to the 2D elastic wave equation from an ensemble of numerical simulations performed with random velocity models and source locations. We show that full waveform modeling with neural operators is nearly two orders of magnitude faster than conventional numerical methods, and more importantly, the trained model enables accurate simulation for velocity models, source locations, and mesh discretization distinctly different from the training dataset. The method also enables convenient full-waveform inversion with automatic differentiation.","2022-01-01","2024-09-04 21:18:43","2024-09-04 22:27:41","","","","","","","","","","","","","","","en","","","","","","","Preprint - 21 - duplicated","","","","Earthquake Detection; Full-Waveform Tomography; Real-Time Seismology; Seismic Data Processing; Seismic Waveform Inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4G5BWS7Z","journalArticle","2018","Mosser, Lukas; Dubrule, Olivier; Blunt, Martin","Stochastic Seismic Waveform Inversion Using Generative Adversarial Networks as a Geological Prior","arXiv (Cornell University)","","","10.48550/arxiv.1806.03720","https://doi.org/10.48550/arxiv.1806.03720","We present an application of deep generative models in the context of partial-differential equation (PDE) constrained inverse problems. We combine a generative adversarial network (GAN) representing an a priori model that creates subsurface geological structures and their petrophysical properties, with the numerical solution of the PDE governing the propagation of acoustic waves within the earth's interior. We perform Bayesian inversion using an approximate Metropolis-adjusted Langevin algorithm (MALA) to sample from the posterior given seismic observations. Gradients with respect to the model parameters governing the forward problem are obtained by solving the adjoint of the acoustic wave equation. Gradients of the mismatch with respect to the latent variables are obtained by leveraging the differentiable nature of the deep neural network used to represent the generative model. We show that approximate MALA sampling allows efficient Bayesian inversion of model parameters obtained from a prior represented by a deep generative model, obtaining a diverse set of realizations that reflect the observed seismic response.","2018-01-01","2024-09-04 21:18:43","2024-09-04 22:35:54","","","","","","","","","","","","","","","en","","","","","","","Preprint - 29 - duplicated","","","","Generative model; Geoacoustic Inversion; Petrophysics; Seismic Data Processing; Seismic Waveform Inversion; Wave Equation Migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JR3MTGCB","journalArticle","2022","Feng, Yinan; Chen, Yinpeng; Feng, Shihang; Jin, Peng; Liu, Zicheng; Lin, Youzuo","An Intriguing Property of Geophysics Inversion","arXiv (Cornell University)","","","10.48550/arxiv.2204.13731","https://doi.org/10.48550/arxiv.2204.13731","Inversion techniques are widely used to reconstruct subsurface physical properties (e.g., velocity, conductivity) from surface-based geophysical measurements (e.g., seismic, electric/magnetic (EM) data). The problems are governed by partial differential equations (PDEs) like the wave or Maxwell's equations. Solving geophysical inversion problems is challenging due to the ill-posedness and high computational cost. To alleviate those issues, recent studies leverage deep neural networks to learn the inversion mappings from measurements to the property directly. In this paper, we show that such a mapping can be well modeled by a very shallow (but not wide) network with only five layers. This is achieved based on our new finding of an intriguing property: a near-linear relationship between the input and output, after applying integral transform in high dimensional space. In particular, when dealing with the inversion from seismic data to subsurface velocity governed by a wave equation, the integral results of velocity with Gaussian kernels are linearly correlated to the integral of seismic data with sine kernels. Furthermore, this property can be easily turned into a light-weight encoder-decoder network for inversion. The encoder contains the integration of seismic data and the linear transformation without need for fine-tuning. The decoder only consists of a single transformer block to reverse the integral of velocity. Experiments show that this interesting property holds for two geophysics inversion problems over four different datasets. Compared to much deeper InversionNet, our method achieves comparable accuracy, but consumes significantly fewer parameters.","2022-01-01","2024-09-04 21:18:44","2024-09-04 21:39:58","","","","","","","","","","","","","","","en","","","","","","","Preprint - 6","","","","Geophysical Imaging; Geophysical Inversion; Inverse Problems; Inversion; Seismic Waveform Inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAHMRTKJ","journalArticle","2020","Freitas, Rodolfo; Barbosa, Carlos; Guerra, Gabriel; Coutinho, Álvaro; Rochinha, Fernando","An encoder-decoder deep surrogate for reverse time migration in seismic imaging under uncertainty","arXiv (Cornell University)","","","","","","2020-06-16","2024-09-04 21:18:44","2024-09-04 21:52:06","","","","","","","","","","","","","","","en","","","","","","","Preprint - 5 - duplicated","","","","Geophysical imaging; Inverse Problems; Propagation of uncertainty; Reservoir Simulation; Seismic Data Processing; Seismic migration; Seismic Waveform Inversion; Surrogate model; Uncertainty quantification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DN53J2Z","journalArticle","2023","Lu, Cai; Zhang, Chunlong","Seismic Velocity Inversion via Physical Embedding Recurrent Neural Networks (RNN)","","","","10.20944/preprints202311.1238.v1","https://doi.org/10.20944/preprints202311.1238.v1","Seismic velocity inversion is one of the most critical issues in the field of seismic exploration and has long been the focus of numerous experts and scholars. In recent years, the advancement of machine learning technologies has infused new vitality into the research of seismic velocity inversion and yielded a wealth of research outcomes. Typically, seismic velocity inversion based on machine learning lacks control over physical processes and interpretability. Starting from wave theory and the physical processes of seismic data acquisition, this paper proposes a method for seismic velocity model inversion based on Physical Embedding Recurrent Neural Networks. Firstly, the wave equation is a mathematical representation of the physical process of acoustic waves propagating through a medium, and the finite difference method is an effective approach to solving the wave equation. With this in mind, we introduce the architecture of recurrent neural networks to describe the finite difference solution of the wave equation, realizing the embedding of physical processes into machine learning. Secondly, in seismic data acquisition, the propagation of acoustic waves from multiple sources through the medium represents a high-dimensional causal time series (wavefield snapshots), where the influential variable is the velocity model, and the received signals are the observations of the wavefield. This forms a forward modeling process as the forward simulation of the wavefield equation, and the use of error back-propagation between observations and calculations as the velocity inversion process. Through time-lapse inversion and incorporating the causal information of wavefield propagation, the non-uniqueness issue in velocity inversion is mitigated. Through mathematical derivations and theoretical model analyses, the effectiveness and rationality of the method are demonstrated. In conjunction with simulation results for complex models, the method proposed in this paper can achieve velocity inversion in complex geological structures.","2023-11-21","2024-09-04 21:18:44","2024-09-04 22:32:27","","","","","","","","","","","","","","","en","","","","","","","Preprint - 26 - duplicated","","","","Acoustic wave equation; Interpretability; Inverse Problems; Real-Time Seismology; Seismic Data Processing; Seismic Event Classification; Seismic Waveform Inversion; Slowness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EWEBL596","journalArticle","2024","Lehmann, Fanny; Gatti, Filippo; Bertin, Michaël; Clouteau, Didier","A deep learning-based earthquake simulator: from source and geology to surface wavefields","","","","10.5194/egusphere-egu24-14438","https://doi.org/10.5194/egusphere-egu24-14438","","2024-03-09","2024-09-04 21:18:44","2024-09-04 21:39:39","","","","","","","","","","","","","","","en","","","","","","","Preprint - 1","","","","Earthquake Detection; Real-Time Seismology; Seismic Data Processing; Seismic Phase Picking; Seismic Waveform Inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6GMU5AK","journalArticle","2021","Yang, Yan; Gao, Angela; Castellanos, Jorge; Ross, Zachary; Azizzadenesheli, Kamyar; Clayton, R.","Seismic Wave Propagation and Inversion with Neural Operators","arXiv (Cornell University)","","","10.48550/arxiv.2108.05421","https://doi.org/10.48550/arxiv.2108.05421","Seismic wave propagation forms the basis for most aspects of seismological research, yet solving the wave equation is a major computational burden that inhibits the progress of research. This is exacerbated by the fact that new simulations must be performed when the velocity structure or source location is perturbed. Here, we explore a prototype framework for learning general solutions using a recently developed machine learning paradigm called Neural Operator. A trained Neural Operator can compute a solution in negligible time for any velocity structure or source location. We develop a scheme to train Neural Operators on an ensemble of simulations performed with random velocity models and source locations. As Neural Operators are grid-free, it is possible to evaluate solutions on higher resolution velocity models than trained on, providing additional computational efficiency. We illustrate the method with the 2D acoustic wave equation and demonstrate the method's applicability to seismic tomography, using reverse mode automatic differentiation to compute gradients of the wavefield with respect to the velocity structure. The developed procedure is nearly an order of magnitude faster than using conventional numerical methods for full waveform inversion.","2021-01-01","2024-09-04 21:18:44","2024-09-04 22:34:11","","","","","","","","","","","","","","","en","","","","","","","Preprint - 27 - duplicated","","","","Acoustic wave equation; Operator (biology); Seismic Data Processing; Seismic Noise; Seismic Waveform Inversion; Wave Equation Migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBXQJSBC","journalArticle","2018","Yu, Siwei; Ma, Jianwei; Wang, Wenlong","Deep learning for denoising","arXiv (Cornell University)","","","10.48550/arxiv.1810.11614","https://doi.org/10.48550/arxiv.1810.11614","Compared with traditional seismic noise attenuation algorithms that depend on signal models and their corresponding prior assumptions, removing noise with a deep neural network is trained based on a large training set, where the inputs are the raw datasets and the corresponding outputs are the desired clean data. After the completion of training, the deep learning method achieves adaptive denoising with no requirements of (i) accurate modelings of the signal and noise, or (ii) optimal parameters tuning. We call this intelligent denoising. We use a convolutional neural network as the basic tool for deep learning. In random and linear noise attenuation, the training set is generated with artificially added noise. In the multiple attenuation step, the training set is generated with acoustic wave equation. Stochastic gradient descent is used to solve the optimal parameters for the convolutional neural network. The runtime of deep learning on a graphics processing unit for denoising has the same order as the $f-x$ deconvolution method. Synthetic and field results show the potential applications of deep learning in automatic attenuation of random noise (with unknown variance), linear noise, and multiples.","2018-01-01","2024-09-04 21:18:44","2024-09-04 21:52:44","","","","","","","","","","","","","","","en","","","","","","","Preprint - 9 - duplicated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YV4WTMYI","journalArticle","2023","Lehmann, Fanny; Gatti, Filippo; Bertin, Michaël; Clouteau, Didier","Fourier Neural Operator Surrogate Model to Predict 3D Seismic Waves Propagation","arXiv (Cornell University)","","","10.48550/arxiv.2304.10242","https://doi.org/10.48550/arxiv.2304.10242","With the recent rise of neural operators, scientific machine learning offers new solutions to quantify uncertainties associated with high-fidelity numerical simulations. Traditional neural networks, such as Convolutional Neural Networks (CNN) or Physics-Informed Neural Networks (PINN), are restricted to the prediction of solutions in a predefined configuration. With neural operators, one can learn the general solution of Partial Differential Equations, such as the elastic wave equation, with varying parameters. There have been very few applications of neural operators in seismology. All of them were limited to two-dimensional settings, although the importance of three-dimensional (3D) effects is well known. In this work, we apply the Fourier Neural Operator (FNO) to predict ground motion time series from a 3D geological description. We used a high-fidelity simulation code, SEM3D, to build an extensive database of ground motions generated by 30,000 different geologies. With this database, we show that the FNO can produce accurate ground motion even when the underlying geology exhibits large heterogeneities. Intensity measures at moderate and large periods are especially well reproduced. We present the first seismological application of Fourier Neural Operators in 3D. Thanks to the generalizability of our database, we believe that our model can be used to assess the influence of geological features such as sedimentary basins on ground motion, which is paramount to evaluating site effects.","2023-01-01","2024-09-04 21:18:44","2024-09-04 21:59:02","","","","","","","","","","","","","","","en","","","","","","","Preprint - 13 - duplicated","","","","Operator (biology); Real-Time Seismology; Seismic Data Processing; Seismic Phase Picking; Seismic Signals; Seismic Waveform Inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F9Q4TFQ9","journalArticle","2022","Gelboim, Maayan; Adler, Amir; Jee, Shiou‐Hwa; Araya–Polo, Mauricio","Encoder-Decoder Architecture for 3D Seismic Inversion","arXiv (Cornell University)","","","10.48550/arxiv.2207.14789","https://doi.org/10.48550/arxiv.2207.14789","Inverting seismic data to build 3D geological structures is a challenging task due to the overwhelming amount of acquired seismic data, and the very-high computational load due to iterative numerical solutions of the wave equation, as required by industry-standard tools such as Full Waveform Inversion (FWI). For example, in an area with surface dimensions of 4.5km $\times$ 4.5km, hundreds of seismic shot-gather cubes are required for 3D model reconstruction, leading to Terabytes of recorded data. This paper presents a deep learning solution for the reconstruction of realistic 3D models in the presence of field noise recorded in seismic surveys. We implement and analyze a convolutional encoder-decoder architecture that efficiently processes the entire collection of hundreds of seismic shot-gather cubes. The proposed solution demonstrates that realistic 3D models can be reconstructed with a structural similarity index measure (SSIM) of 0.8554 (out of 1.0) in the presence of field noise at 10dB signal-to-noise ratio.","2022-01-01","2024-09-04 21:18:44","2024-09-04 21:58:52","","","","","","","","","","","","","","","en","","","","","","","Preprint - 12 - duplicated","","","","3D Visualization; Geological Modeling; GIS-based Modeling; Seismic Data Processing; Seismic Waveform Inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLGVGREF","journalArticle","2021","Alkhalifah, Tariq; Song, Chao; bin Waheed, Umair; Hao, Qi","Wavefield solutions from machine learned functions constrained by the Helmholtz equation","arXiv (Cornell University)","","","10.48550/arxiv.2106.01433","https://doi.org/10.48550/arxiv.2106.01433","Solving the wave equation is one of the most (if not the most) fundamental problems we face as we try to illuminate the Earth using recorded seismic data. The Helmholtz equation provides wavefield solutions that are dimensionally reduced, per frequency, compared to the time domain, which is useful for many applications, like full waveform inversion (FWI). However, our ability to attain such wavefield solutions depends often on the size of the model and the complexity of the wave equation. Thus, we use here a recently introduced framework based on neural networks to predict functional solutions through setting the underlying physical equation as a loss function to optimize the neural network parameters. For an input given by a location in the model space, the network learns to predict the wavefield value at that location, and its partial derivatives using a concept referred to as automatic differentiation, to fit, in our case, a form of the Helmholtz equation. We specifically seek the solution of the scattered wavefield considering a simple homogeneous background model that allows for analytical solutions of the background wavefield. Providing the neural network (NN) a reasonable number of random points from the model space will ultimately train a fully connected deep NN to predict the scattered wavefield function. The size of the network depends mainly on the complexity of the desired wavefield, with such complexity increasing with increasing frequency and increasing model complexity. However, smaller networks can provide smoother wavefields that might be useful for inversion applications. Preliminary tests on a two-box-shaped scatterer model with a source in the middle, as well as, the Marmousi model with a source on the surface demonstrate the potential of the NN for this application. Additional tests on a 3D model demonstrate the potential versatility of the approach.","2021-01-01","2024-09-04 21:18:44","2024-09-04 22:36:11","","","","","","","","","","","","","","","en","","","","","","","Preprint - 32 - duplicated","","","","Acoustic wave equation; Helmholtz equation; Helmholtz free energy; Wave Equation Migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DC593RFJ","journalArticle","2020","Freitas, Rodolfo; Barbosa, Carlos; Guerra, Gabriel; Coutinho, Álvaro; Rochinha, Fernando","An encoder-decoder deep surrogate for reverse time migration in seismic imaging under uncertainty","arXiv (Cornell University)","","","10.48550/arxiv.2006.09550","https://doi.org/10.48550/arxiv.2006.09550","Seismic imaging faces challenges due to the presence of several uncertainty sources. Uncertainties exist in data measurements, source positioning, and subsurface geophysical properties. Reverse time migration (RTM) is a high-resolution depth migration approach useful for extracting information such as reservoir localization and boundaries. RTM, however, is time-consuming and data-intensive as it requires computing twice the wave equation to generate and store an imaging condition. RTM, when embedded in an uncertainty quantification algorithm (like the Monte Carlo method), shows a many-fold increase in its computational complexity due to the high input-output dimensionality. In this work, we propose an encoder-decoder deep learning surrogate model for RTM under uncertainty. Inputs are an ensemble of velocity fields, expressing the uncertainty, and outputs the seismic images. We show by numerical experimentation that the surrogate model can reproduce the seismic images accurately, and, more importantly, the uncertainty propagation from the input velocity fields to the image ensemble.","2020-01-01","2024-09-04 21:18:44","2024-09-04 21:52:02","","","","","","","","","","","","","","","en","","","","","","","Preprint - 4 - duplicated","","","","Geophysical imaging; Inverse Problems; Propagation of uncertainty; Reservoir Simulation; Seismic Data Processing; Seismic migration; Seismic Waveform Inversion; Surrogate model; Uncertainty quantification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4SYC9USP","journalArticle","2021","Chen, Yuqing; Saygin, Erdinc","Seismic inversion by multi-dimensional newtonian machine learning","arXiv (Cornell University)","","","10.48550/arxiv.2112.08629","https://doi.org/10.48550/arxiv.2112.08629","Newtonian machine learning (NML) is a wave-equation inversion method that inverts single-dimensional latent space (LS) features of the seismic data for retrieving the subsurface background velocity model. The single-dimensional LS features mainly contain the kinematic information of the seismic data, which are automatically extracted from the seismic signal by using an autoencoder network. Because its LS feature dimension is too small to preserve the dynamic information, such as the waveform variations, of the seismic data. Therefore the NML inversion is not able to recover the high-wavenumber velocity details. To mitigate this problem, we propose to invert multi-dimensional LS features, which can fully represent the entire characters of the seismic data. We denote this method as multi-dimensional Newtonian machine learning (MNML). In MNML, we define a new multi-variable connective function that works together with the multi-variable implicit function theorem to connect the velocity perturbations to the multi-dimensional LS feature perturbations. Numerical tests show that (1) the multi-dimensional LS features can preserve more data information than the single-dimensional LS features; (2) a higher resolution velocity model can be recovered by inverting the multi-dimensional LS features, and the inversion quality is comparable to that of FWI; (3) the MNML method requires a much smaller storage space than conventional FWI because only the low-dimensional representations of the high-dimensional seismic data are needed to be stored. The disadvantage of MNML is that it can more easily get stuck in local minima compared to the NML method. So we suggest a multiscale inversion approach that inverts for higher dimensional LS features as the iteration count increase.","2021-01-01","2024-09-04 21:18:44","2024-09-04 22:30:08","","","","","","","","","","","","","","","en","","","","","","","Preprint - 24 - duplicated","","","","Ambient Seismic; Autoencoder; Inversion; Maxima and minima; Seismic Data Processing; Seismic Noise; Seismic Waveform Inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
